0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011650486,0,0,0,0,0,0,0,0,0,0.034508391,0,0,0,0,0,0,0,0,0,0,0.03623014,0,0,0,0.023563943,0.024965696,0,0.011657577,0,0,0,0,0,0,0.046445356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035828207,0,0,0,0,0,0.011441917,0,0,0,0,0,0,0.044136741,0,0,0,0,0,0,0,0,0,0.041636482,0,0.011190416,0,0,0.025231296,0,0,0,0,0.036438692,0.012215049,0.023108558,0,0,0,0,0,0.010794932,0,0,0,0,0.022847014,0,0,0,0,0,0,0,0,0,0,0.012295445,0,0,0,0,0,0,0,0,0,0,0,0,0.034709577,0.023125854,0,0,0,0,0.012291284,0,0,0.040875956,0,0,0,0,0,0,0,0,0,0,0
0,0.010915261,0,0,0,0,0,0,0,0.010868949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010820382,0,0,0,0,0.01161347,0,0,0.012019786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012291284,0,0,0,0,0,0,0,0,0.02318495,0,0,0,0,0,0,0,0,0.011971456,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.02351282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011438563,0,0,0,0,0.011921805,0.012010073,0,0,0.012039283,0,0,0,0,0,0,0,0,0.012482848,0,0.011657577,0,0,0.01128579,0.012010073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011460417,0,0.011904762,0.011321377,0,0,0,0,0,0,0.023749285,0,0.01161347,0.023824655,0,0,0,0.010722407,0.01274118,0,0,0,0,0,0,0,0,0.011198271,0,0.011126617,0.011190416,0,0.022179547,0,0.045508446,0,0,0.037705335,0.024292462,0.042172886,0.034662837,0.021530933,0,0,0.011664681,0,0.021589864,0,0,0.024137414,0,0.034270521,0,0,0,0,0,0,0,0,0,0,0.012295445,0,0.012291284,0.012102317,0.011798492,0.02322694,0,0.011112758,0,0,0.023704404,0,0.011428519,0.023139718,0.034688781,0.012375328,0,0.011518169,0.025208838,0.012291284,0.023942912,0,0.011721984,0,0,0,0,0,0,0,0,0,0,0.021939111
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011502797,0,0,0,0,0,0,0,0,0.011931305,0,0.03623014,0,0,0,0,0,0,0,0,0.022867076,0,0,0,0,0,0,0,0,0,0,0.012164334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011441917,0,0.011912328,0.011592475,0.024039573,0.023935229,0,0.044136741,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022179547,0.041459249,0.011611716,0,0,0.023942912,0,0,0.047583434,0.021530933,0,0,0.011664681,0,0,0,0,0,0,0.040613741,0,0,0,0,0,0,0,0,0,0,0,0,0.024582568,0.024204633,0,0,0,0,0,0,0,0,0.011428519,0.011569859,0.040188449,0.024750656,0,0.011518169,0,0,0,0,0.035165953,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011225105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023935229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012215049,0.047583434,0.010765466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024204633,0,0,0,0,0,0,0,0.011592475,0,0,0.023125854,0,0,0,0,0,0,0,0.011721984,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011554279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01310356,0.024582568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011971456,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.021197862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012068707,0,0,0,0,0,0,0,0,0,0,0.024020147,0,0,0,0,0,0,0,0.01147562,0,0,0,0,0.02351282,0,0,0.022867076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010820382,0,0,0.011874642,0,0,0,0.02318495,0,0.011967614,0,0,0,0,0.010643213,0,0,0,0,0,0,0,0,0,0,0,0.025231296,0,0.011217193,0,0,0,0,0,0,0,0.011009691,0.011664681,0,0,0,0,0.012068707,0,0,0,0,0.043243251,0,0,0,0,0,0,0,0,0.026207121,0.012291284,0,0,0.02322694,0,0,0.03530751,0.039344906,0.040227708,0,0,0,0,0.012375328,0,0.023036339,0,0,0.011971456,0.024000768,0,0,0,0,0.01134093,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042164804,0,0,0,0,0,0,0,0,0,0.022833669,0.024328668,0,0,0,0,0,0.011460417,0,0.011904762,0,0,0.023885471,0,0.010820382,0,0,0,0.011441917,0,0,0,0,0,0,0,0.011253728,0,0.010643213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011009691,0,0,0,0,0,0.024137414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026207121,0.024582568,0.039476562,0,0.02322694,0,0,0,0.011714775,0.040227708,0.034777426,0,0,0,0.012375328,0,0.011518169,0,0,0.023942912,0.035598892,0,0,0,0,0.01134093,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.02351282,0,0,0,0,0,0.011260119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011502797,0.023927554,0.024678798,0.011921805,0,0,0,0.024078567,0,0.037121511,0,0.03623014,0.034426859,0.011948463,0,0,0,0,0.011657577,0.011162272,0,0,0.03603022,0.053994925,0.010945978,0,0,0,0,0,0.011416834,0.024328668,0,0,0,0.010969556,0,0,0,0.011904762,0,0,0.023885471,0,0,0,0,0,0,0,0.035736983,0.02318495,0,0.023935229,0,0.02548236,0.011253728,0,0.010643213,0,0,0,0,0,0,0,0.022253234,0.011190416,0.011693227,0.043235897,0.012615648,0.011611716,0.011217193,0.02351282,0.023942912,0,0.036645146,0.047583434,0.056310696,0.041990869,0.054026069,0.023329362,0.05881649,0.045900681,0.057836946,0.059923118,0.038011638,0.047834108,0.022847014,0.03971592,0.011506208,0.012012014,0,0.011497686,0.0237156,0,0.011231447,0.021395282,0,0.036886336,0.01310356,0.012291284,0.03630695,0.011798492,0,0,0,0.01176917,0,0.011852202,0.02318495,0.011428519,0.045814305,0.040188449,0.042726256,0.039365337,0.046072677,0.025208838,0.047667367,0.041331874,0.024000768,0.040875956,0,0,0,0,0,0,0,0,0.011095889,0,0.021939111
0.010710003,0,0.031796793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012339399,0,0,0,0,0,0,0.011931305,0,0.011693227,0.034426859,0,0,0,0,0,0,0,0.022867076,0,0,0.011021668,0,0,0,0,0,0,0.039549075,0.024328668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023935229,0,0,0,0,0,0,0,0,0,0,0,0,0.011126617,0,0.023386455,0.033269321,0.012615648,0.023223432,0,0.02351282,0.023942912,0.012146231,0.012215049,0.011554279,0.056310696,0.05908639,0.054026069,0.044509587,0.05881649,0.045900681,0.057836946,0.059923118,0.024137414,0.047834108,0.040613741,0.02308441,0.011506208,0.043243251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011852202,0,0,0.023139718,0.023125854,0.012375328,0,0,0,0,0.023942912,0,0.023443969,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022867076,0,0,0,0,0,0.011611716,0,0,0.011876518,0.034250503,0.024328668,0,0.01162753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011441917,0,0.011912328,0,0.012019786,0,0,0,0,0.011373746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011611716,0,0,0,0,0.012215049,0,0,0,0,0.034994044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011971456,0,0,0,0,0,0,0,0,0,0,0,0,0
0.010710003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011225105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011749137,0,0,0,0,0,0,0,0,0.023386455,0.022179547,0,0.011611716,0,0,0.011971456,0,0,0.011554279,0,0,0,0,0,0,0,0,0,0.023509181,0,0,0,0,0,0,0,0,0,0,0,0,0.01310356,0,0,0.011798492,0,0.011592475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011971456,0,0,0,0,0,0,0,0,0,0,0,0,0
0.041424318,0,0,0,0,0.023615401,0,0,0,0,0.010941574,0.038903838,0,0,0.033780357,0,0.022523437,0,0,0.01136716,0.03965509,0.011166948,0.023300973,0,0.010924011,0,0.034175748,0.037634346,0.023304516,0.032271276,0.011438563,0.011152937,0.011502797,0,0,0,0.024020147,0,0.043615825,0,0,0,0,0,0,0.03584539,0.032179655,0,0,0.035269231,0,0,0.034300614,0,0,0,0,0,0.023223432,0.021965771,0,0,0,0,0,0,0,0,0.011556007,0.011460417,0,0,0,0,0,0,0,0,0.011622251,0.023749285,0,0.034840409,0.011912328,0,0.036059359,0,0.021444814,0.02548236,0.033761185,0.043637254,0,0.023498275,0,0.011375394,0.021703466,0.021703466,0,0,0,0.033571247,0,0,0.012615648,0,0.044868771,0,0,0,0,0,0,0.010497717,0,0.011664681,0.011661128,0,0,0,0,0.011754591,0,0,0,0.024024028,0.048890962,0,0.0237156,0.023050042,0.022462894,0,0.041652929,0,0.01310356,0,0,0.011798492,0,0.043126501,0.011112758,0.01176917,0.011714775,0,0,0.011428519,0,0,0.012375328,0.011401864,0.023036339,0.012604419,0,0.035914367,0.035598892,0,0,0,0.046593865,0.01134093,0.033412296,0.034709577,0.037779408,0.042574487,0,0.022312092,0
0.010710003,0,0,0,0,0.039937267,0,0,0,0,0,0.023764302,0,0.011789306,0.033780357,0,0.033785155,0,0,0.02273432,0.022971577,0,0,0.011754591,0,0.036206122,0.011391916,0,0,0,0,0,0,0,0,0,0,0.011631053,0,0.012039283,0.01144024,0,0.01144024,0,0,0,0,0.011781972,0,0.035269231,0,0,0.034300614,0,0,0,0,0,0,0,0.04390782,0.011876518,0.022833669,0.037056323,0,0,0,0,0.011556007,0.045841667,0,0,0,0,0.011942736,0,0,0,0.034866754,0.035623927,0.035598892,0.02322694,0,0,0.037086447,0.023935229,0.042889629,0,0.022507457,0.011373746,0.03192964,0.023498275,0.022250149,0.042562827,0.010851733,0.010851733,0,0,0,0.011190416,0,0,0,0,0.022434386,0,0,0.012146231,0,0,0,0.010497717,0.011009691,0.011664681,0,0,0,0,0,0.011754591,0,0.02308441,0,0,0.010824641,0.011497686,0.0237156,0,0,0.010697641,0,0,0.039745067,0.035623525,0.03630695,0.023596984,0.01161347,0,0,0.044784746,0.035144326,0.023704404,0.039888897,0,0,0,0.012375328,0.034205591,0.023036339,0.037813257,0,0.011971456,0.035598892,0,0,0,0,0.034022791,0.011137432,0.011569859,0,0,0,0.011156046,0.010969556
0,0,0,0.010991799,0,0,0,0,0,0,0,0.023764302,0,0,0.011260119,0,0.011261718,0,0,0,0,0.011166948,0,0.023509181,0,0,0,0,0,0,0,0.022305875,0,0.011963777,0,0.035765416,0.024020147,0,0.043615825,0,0,0,0,0,0.022951239,0,0,0,0.012482848,0,0,0,0,0,0,0.044086671,0,0,0,0,0.04531236,0,0.039549075,0.024328668,0,0,0.022456549,0,0,0.011460417,0,0,0,0,0.035828207,0.011179446,0,0,0.011622251,0.023749285,0.034325752,0.01161347,0,0,0.024039573,0,0.010722407,0.01274118,0,0,0.044447364,0.023498275,0,0,0,0,0.011198271,0.011711176,0,0.022380832,0,0,0.037846944,0,0.022434386,0,0,0,0,0,0,0,0.054026069,0,0.023322255,0,0.033416939,0,0.036206122,0.035263772,0.040613741,0,0,0,0,0,0,0.011525021,0.011231447,0,0.020826465,0.036886336,0.026207121,0.012291284,0.024204633,0.043765886,0.034840409,0,0,0.01176917,0.035144326,0.035556606,0.034777426,0,0.011569859,0,0.012375328,0.011401864,0,0.012604419,0.012291284,0.041331874,0.012000384,0,0.011349108,0,0.022574801,0,0,0,0.011582021,0.022954625,0,0,0
0.041424318,0,0,0,0,0.023615401,0,0,0,0,0.042882037,0.038903838,0.011198271,0,0.033780357,0,0,0,0,0,0,0.022333895,0.047524846,0.023509181,0.040990523,0,0.011391916,0.037634346,0.042590557,0.039902867,0.037311464,0,0.040111623,0.035166178,0.046694477,0.036629249,0.047435989,0.036780618,0.043615825,0.036516954,0.047666141,0.037121511,0.047666141,0.03623014,0.048033385,0.011948463,0,0.011781972,0.012482848,0.041130637,0.023315155,0.022324543,0,0.022571581,0.024020147,0.053994925,0.032837934,0,0.011611716,0.042366044,0.02195391,0.011876518,0,0.037056323,0.024216554,0.034882589,0.050414828,0,0,0.0461842,0,0,0.022642754,0,0.035828207,0,0,0.053905722,0.011622251,0.023749285,0.035598892,0.050887675,0.049057968,0.011592475,0.037086447,0.048700986,0.042889629,0.044136741,0.050328203,0.043637254,0.03192964,0.048613609,0.047617397,0.042562827,0.053339331,0.053339331,0.033594814,0,0.052848501,0.048931685,0,0.011089774,0.012615648,0.034835148,0.045757348,0,0.035914367,0.012146231,0.024430097,0.047583434,0,0,0.033029073,0.034994044,0.046644511,0.010794932,0.044555919,0.011592475,0.036206122,0.047834108,0.022847014,0.03971592,0,0.024024028,0.032473923,0.045178739,0.0118578,0.042999297,0.04250179,0.044981004,0.041652929,0.039191431,0.01310356,0.035623525,0,0.035395477,0.01161347,0.02318495,0,0,0.035144326,0.011852202,0.011592475,0.011428519,0.045814305,0.023125854,0.042726256,0.039365337,0.023036339,0.04380829,0.047667367,0.035914367,0.035598892,0.040875956,0.051859337,0.041078242,0.011287401,0.043392955,0.043535822,0.044026317,0.037779408,0.042574487,0.039573608,0.036252859,0.04612434
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023927554,0.024678798,0,0,0,0.010931319,0.012039283,0.01144024,0.023862611,0.01144024,0,0,0,0,0,0,0.01175641,0,0.011162272,0,0,0.03603022,0.022043336,0,0,0,0,0,0,0.011416834,0.012164334,0,0,0.022456549,0,0,0.011460417,0,0.023809524,0,0,0,0,0,0,0,0,0,0,0.023824655,0,0.012019786,0,0,0.02548236,0,0,0,0.023498275,0,0,0,0,0,0,0.011126617,0,0,0,0,0,0,0,0,0,0,0.023108558,0,0,0,0,0.023322255,0,0.01113898,0.059923118,0,0.035263772,0.034270521,0.02308441,0,0,0,0,0,0,0,0,0,0.012295445,0,0.012291284,0,0,0,0,0,0,0,0,0,0,0,0.011562927,0.012375328,0,0,0,0,0,0,0,0,0,0,0.022681861,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011433538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01161347,0,0,0.012019786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037846944,0,0,0,0,0,0,0,0,0,0,0,0.011661128,0,0,0,0,0,0.011423507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011428519,0,0,0,0,0.011518169,0,0,0,0,0,0.011349108,0,0,0,0,0,0,0,0,0,0
